"","iso3c","country","lending","region","GDP_Nom_WB_latest_usd","lender_type","lending_agency","sum_row","last_update","DOD2014","DOD2015","DOD2016","DOD2017","DOD2018","DebtServiceDue2019","DebtServiceDue2020","DebtServiceDue2021","DebtServiceDue2022","DebtServiceDue2023","DebtServiceDue2024"
"1405","SYR","Syrian Arab Republic","IDA","Middle East & North Africa",40405006007.2086,"Official bilateral","China",0,"06/19/2020",79400,74844,69908,74613,70896,2881,2833,2780,1536,0,0
"1406","SYR","Syrian Arab Republic","IDA","Middle East & North Africa",40405006007.2086,"Official bilateral","Germany",0,"06/19/2020",328286,315449,311907,326771,321213,38306,19172,283,0,0,0
"1407","SYR","Syrian Arab Republic","IDA","Middle East & North Africa",40405006007.2086,"Official bilateral","India",0,"06/19/2020",30730,30730,30730,30730,30730,650,650,650,650,650,650
"1408","SYR","Syrian Arab Republic","IDA","Middle East & North Africa",40405006007.2086,"Official bilateral","Italy",0,"06/19/2020",26781,24015,23251,26454,25256,592,586,1252,1245,1225,1223
"1409","SYR","Syrian Arab Republic","IDA","Middle East & North Africa",40405006007.2086,"Official bilateral","Japan",0,"06/19/2020",398342,398805,411438,425651,433601,22074,21570,21066,20562,20058,19553
"1410","SYR","Syrian Arab Republic","IDA","Middle East & North Africa",40405006007.2086,"Official bilateral","Kuwait",0,"06/19/2020",249819,241012,238925,242289,252166,12417,7715,6209,4813,4695,4576
"1411","SYR","Syrian Arab Republic","IDA","Middle East & North Africa",40405006007.2086,"Official bilateral","Saudi Arabia",0,"06/19/2020",36519,36519,36519,36519,66554,3044,3044,3044,3044,3044,3044
"1412","SYR","Syrian Arab Republic","IDA","Middle East & North Africa",40405006007.2086,"Official bilateral","United Arab Emirates",0,"06/19/2020",106693,106693,106693,106693,106693,4096,293,284,275,266,256
"1413","SYR","Syrian Arab Republic","IDA","Middle East & North Africa",40405006007.2086,"Official bilateral","United States",0,"06/19/2020",237024,237024,237024,237024,237024,1006,0,0,0,0,0
"1414","SYR","Syrian Arab Republic","IDA","Middle East & North Africa",40405006007.2086,"Official bilateral","Multiple lenders",0,"06/19/2020",32436,32436,32436,32436,35515,0,280,280,280,280,280
"1415","SYR","Syrian Arab Republic","IDA","Middle East & North Africa",40405006007.2086,"Official bilateral","Other bilateral",0,"06/19/2020",583914,578973,577609,583331,581191,2850,2756,2591,0,0,0
"1416","SYR","Syrian Arab Republic","IDA","Middle East & North Africa",40405006007.2086,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",2109945,2076499,2076442,2122511,2160839,87916,58899,38439,32404,30216,29582
"1417","SYR","Syrian Arab Republic","IDA","Middle East & North Africa",40405006007.2086,"Non-official","France",0,"06/19/2020",13188,11825,11450,13027,12437,972,904,790,693,661,596
"1418","SYR","Syrian Arab Republic","IDA","Middle East & North Africa",40405006007.2086,"Non-official","Romania",0,"06/19/2020",6450,6450,6450,6450,6450,0,0,0,0,0,0
"1419","SYR","Syrian Arab Republic","IDA","Middle East & North Africa",40405006007.2086,"Total Non-official","Total Non-official",1,"06/19/2020",19638,18275,17900,19477,18887,972,904,790,693,661,596
"1420","SYR","Syrian Arab Republic","IDA","Middle East & North Africa",40405006007.2086,"Total Bondholders","Total Bondholders",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1421","SYR","Syrian Arab Republic","IDA","Middle East & North Africa",40405006007.2086,"Total","Total",1,"06/19/2020",4076100,3915149,3872554,4051620,4040273,201916,155572,119114,101616,84216,66459
"1422","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Official multilateral","African Dev. Bank",0,"06/19/2020",339649,96717,102911,128312,128173,3726,3706,3935,4496,4797,4956
"1423","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1424","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1425","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Official multilateral","International Monetary Fund",0,"06/19/2020",97579,137268,192869,254234,394523,0,2759,11225,23497,41003,65917
"1426","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Official multilateral","World Bank-IBRD",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1427","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Official multilateral","World Bank-IDA",0,"06/19/2020",747069,187166,179970,188823,180749,6468,6774,7797,9327,9730,10463
"1428","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Official multilateral","Other multilateral",0,"06/19/2020",294843,296558,344076,447379,428255,69723,79597,53264,39612,35105,33329
"1429","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",1479139,717709,819826,1018748,1131699,79916,92836,76221,76932,90635,114665
"1430","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Official bilateral","China",0,"06/19/2020",264970,258804,267876,273639,259817,27205,26784,26363,25942,25520,25099
"1431","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Official bilateral","France",0,"06/19/2020",17024,15266,14781,64789,107655,6384,2601,1040,1040,4181,7288
"1432","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Official bilateral","Germany",0,"06/19/2020",270,242,234,266,254,106,52,3,3,3,3
"1433","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Official bilateral","India",0,"06/19/2020",39715,45384,49620,49620,47793,4941,4881,4805,4729,4653,4578
"1434","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Official bilateral","Italy",0,"06/19/2020",2723,2442,2364,2690,2568,150,146,142,138,134,131
"1435","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Official bilateral","Kuwait",0,"06/19/2020",33289,31486,33359,33342,32509,998,982,967,951,936,549
"1436","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Official bilateral","Libya",0,"06/19/2020",262500,262500,262500,262500,250936,27170,26746,26285,25823,25361,24899
"1437","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Official bilateral","Netherlands",0,"06/19/2020",323,290,280,319,305,0,0,0,0,0,0
"1438","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Official bilateral","Saudi Arabia",0,"06/19/2020",2777,2720,2720,2720,2720,147,146,145,143,142,141
"1439","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Official bilateral","Other bilateral",0,"06/19/2020",102991,92476,137784,256599,242082,13728,16847,19951,19602,12550,12403
"1440","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",726581,711609,771519,946485,946639,80829,79186,79700,78371,73480,75090
"1441","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Non-official","Netherlands",0,"06/19/2020",84,75,73,83,79,17,16,15,15,14,13
"1442","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Non-official","Saudi Arabia",0,"06/19/2020",3000,3000,3000,3000,3000,0,0,0,0,0,0
"1443","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Non-official","United Kingdom",0,"06/19/2020",1535617,1535617,1535617,1535617,1535617,127567,0,0,0,0,0
"1444","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Total Non-official","Total Non-official",1,"06/19/2020",1538701,1538692,1538690,1538700,1538696,127584,16,15,15,14,13
"1445","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Total Bondholders","Total Bondholders",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1446","TCD","Chad","IDA","Sub-Saharan Africa ",11273115239.4255,"Total","Total",1,"06/19/2020",3744421,2968010,3130034,3503932,3617034,288329,172038,155936,155317,164130,189768
"1447","TGO","Togo","IDA","Sub-Saharan Africa ",5356344850.49415,"Official multilateral","African Dev. Bank",0,"06/19/2020",12099,18845,23464,27319,27867,458,457,456,982,1107,1124
"1448","TGO","Togo","IDA","Sub-Saharan Africa ",5356344850.49415,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1449","TGO","Togo","IDA","Sub-Saharan Africa ",5356344850.49415,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1450","TGO","Togo","IDA","Sub-Saharan Africa ",5356344850.49415,"Official multilateral","International Monetary Fund",0,"06/19/2020",226552,200611,171331,226017,266043,15258,10335,2432,3478,17388,27822
"1451","TGO","Togo","IDA","Sub-Saharan Africa ",5356344850.49415,"Official multilateral","World Bank-IBRD",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1452","TGO","Togo","IDA","Sub-Saharan Africa ",5356344850.49415,"Official multilateral","World Bank-IDA",0,"06/19/2020",27883,30772,38679,50462,66030,1082,1082,1082,1718,3825,7616
"1453","TGO","Togo","IDA","Sub-Saharan Africa ",5356344850.49415,"Official multilateral","Other multilateral",0,"06/19/2020",243406,275050,337490,434776,481239,41610,42288,42470,41549,39605,38416
"1454","TGO","Togo","IDA","Sub-Saharan Africa ",5356344850.49415,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",509939,525277,570964,738574,841180,58409,54163,46440,47727,61925,74977
"1455","TGO","Togo","IDA","Sub-Saharan Africa ",5356344850.49415,"Official bilateral","Belgium",0,"06/19/2020",7217,7961,12929,13359,11465,0,0,0,0,0,0
"1456","TGO","Togo","IDA","Sub-Saharan Africa ",5356344850.49415,"Official bilateral","China",0,"06/19/2020",292071,371858,442207,501403,505792,26743,37026,40646,44355,46486,45777
"1457","TGO","Togo","IDA","Sub-Saharan Africa ",5356344850.49415,"Official bilateral","India",0,"06/19/2020",3867,9954,12681,40569,49786,3254,4148,4089,4029,3970,3910
"1458","TGO","Togo","IDA","Sub-Saharan Africa ",5356344850.49415,"Official bilateral","Kuwait",0,"06/19/2020",38689,41222,40728,41742,38300,4440,4387,4187,4137,4087,4038
"1459","TGO","Togo","IDA","Sub-Saharan Africa ",5356344850.49415,"Official bilateral","Saudi Arabia",0,"06/19/2020",9150,10032,9738,15765,16205,762,752,741,729,718,707
"1460","TGO","Togo","IDA","Sub-Saharan Africa ",5356344850.49415,"Official bilateral","United Arab Emirates",0,"06/19/2020",0,0,0,0,2000,40,173,170,167,165,162
"1461","TGO","Togo","IDA","Sub-Saharan Africa ",5356344850.49415,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",350993,441027,518283,612838,623548,35239,46486,49833,53418,55426,54594
"1462","TGO","Togo","IDA","Sub-Saharan Africa ",5356344850.49415,"Non-official","United Kingdom",0,"06/19/2020",0,11370,10036,11133,6087,4479,2130,0,0,0,0
"1463","TGO","Togo","IDA","Sub-Saharan Africa ",5356344850.49415,"Total Non-official","Total Non-official",1,"06/19/2020",0,11370,10036,11133,6087,4479,2130,0,0,0,0
"1464","TGO","Togo","IDA","Sub-Saharan Africa ",5356344850.49415,"Total Bondholders","Total Bondholders",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1465","TGO","Togo","IDA","Sub-Saharan Africa ",5356344850.49415,"Total","Total",1,"06/19/2020",860933,977674,1099282,1362545,1470814,98127,102779,96273,101145,117352,129571
"1466","TJK","Tajikistan","IDA","Europe & Central Asia",7522947810.12326,"Official multilateral","African Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1467","TJK","Tajikistan","IDA","Europe & Central Asia",7522947810.12326,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",302345,284563,262770,297275,280362,18441,18225,18009,17792,17576,19034
"1468","TJK","Tajikistan","IDA","Europe & Central Asia",7522947810.12326,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1469","TJK","Tajikistan","IDA","Europe & Central Asia",7522947810.12326,"Official multilateral","International Monetary Fund",0,"06/19/2020",266397,243945,217357,204239,170418,25252,18029,9012,3605,0,0
"1470","TJK","Tajikistan","IDA","Europe & Central Asia",7522947810.12326,"Official multilateral","World Bank-IBRD",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1471","TJK","Tajikistan","IDA","Europe & Central Asia",7522947810.12326,"Official multilateral","World Bank-IDA",0,"06/19/2020",337163,315822,305131,326418,333198,12164,12859,15070,16431,18218,19449
"1472","TJK","Tajikistan","IDA","Europe & Central Asia",7522947810.12326,"Official multilateral","Other multilateral",0,"06/19/2020",291273,304453,298042,330939,383493,35447,29334,29232,29492,28264,26937
"1473","TJK","Tajikistan","IDA","Europe & Central Asia",7522947810.12326,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",1197178,1148784,1083299,1158872,1167471,91304,78448,71322,67321,64058,65420
"1474","TJK","Tajikistan","IDA","Europe & Central Asia",7522947810.12326,"Official bilateral","China",0,"06/19/2020",901478,1045616,1152839,1271254,1196741,86283,85024,88138,91631,90187,108476
"1475","TJK","Tajikistan","IDA","Europe & Central Asia",7522947810.12326,"Official bilateral","Germany",0,"06/19/2020",21853,19596,18973,21586,20265,866,860,855,850,844,839
"1476","TJK","Tajikistan","IDA","Europe & Central Asia",7522947810.12326,"Official bilateral","Kuwait",0,"06/19/2020",35211,34938,33294,37009,35052,3711,3663,3616,3568,3520,3481
"1477","TJK","Tajikistan","IDA","Europe & Central Asia",7522947810.12326,"Official bilateral","Saudi Arabia",0,"06/19/2020",39326,40157,42020,69442,69770,5258,5187,5116,5161,5204,5131
"1478","TJK","Tajikistan","IDA","Europe & Central Asia",7522947810.12326,"Official bilateral","United Arab Emirates",0,"06/19/2020",8178,10207,9994,10754,10708,1104,1086,1068,1050,1032,1014
"1479","TJK","Tajikistan","IDA","Europe & Central Asia",7522947810.12326,"Official bilateral","United States",0,"06/19/2020",8444,7461,6477,5494,4511,1074,1054,1034,1015,589,0
"1480","TJK","Tajikistan","IDA","Europe & Central Asia",7522947810.12326,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",1014490,1157975,1263596,1415538,1337048,98295,96874,99826,103274,101377,118941
"1481","TJK","Tajikistan","IDA","Europe & Central Asia",7522947810.12326,"Non-official","France",0,"06/19/2020",21413,21774,21082,23986,22900,35,35,35,35,35,35
"1482","TJK","Tajikistan","IDA","Europe & Central Asia",7522947810.12326,"Total Non-official","Total Non-official",1,"06/19/2020",21413,21774,21082,23986,22900,35,35,35,35,35,35
"1483","TJK","Tajikistan","IDA","Europe & Central Asia",7522947810.12326,"Bondholders","Bond market",0,"06/19/2020",0,0,0,5e+05,5e+05,35625,35625,35625,35625,35625,35625
"1484","TJK","Tajikistan","IDA","Europe & Central Asia",7522947810.12326,"Total Bondholders","Total Bondholders",1,"06/19/2020",0,0,0,5e+05,5e+05,35625,35625,35625,35625,35625,35625
"1485","TJK","Tajikistan","IDA","Europe & Central Asia",7522947810.12326,"Total","Total",1,"06/19/2020",2233081,2328532,2367977,3098396,3027419,225259,210982,206809,206255,201095,220021
"1486","TLS","Timor-Leste","Blend","East Asia & Pacific",1568611562.00556,"Official multilateral","African Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1487","TLS","Timor-Leste","Blend","East Asia & Pacific",1568611562.00556,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",16649,33421,52511,74358,98052,6048,6336,6909,7513,7372,7231
"1488","TLS","Timor-Leste","Blend","East Asia & Pacific",1568611562.00556,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1489","TLS","Timor-Leste","Blend","East Asia & Pacific",1568611562.00556,"Official multilateral","International Monetary Fund",0,"06/19/2020",11196,10709,10389,11006,10748,0,0,0,0,0,0
"1490","TLS","Timor-Leste","Blend","East Asia & Pacific",1568611562.00556,"Official multilateral","World Bank-IBRD",0,"06/19/2020",38,40,42,2077,5700,221,221,221,711,692,673
"1491","TLS","Timor-Leste","Blend","East Asia & Pacific",1568611562.00556,"Official multilateral","World Bank-IDA",0,"06/19/2020",2858,9959,15594,24954,27757,1550,1527,1505,2064,2605,2412
"1492","TLS","Timor-Leste","Blend","East Asia & Pacific",1568611562.00556,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",30741,54129,78536,112395,142257,7818,8084,8635,10288,10669,10316
"1493","TLS","Timor-Leste","Blend","East Asia & Pacific",1568611562.00556,"Official bilateral","Japan",0,"06/19/2020",2296,2299,2372,9150,13209,0,0,0,1589,1580,1571
"1494","TLS","Timor-Leste","Blend","East Asia & Pacific",1568611562.00556,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",2296,2299,2372,9150,13209,0,0,0,1589,1580,1571
"1495","TLS","Timor-Leste","Blend","East Asia & Pacific",1568611562.00556,"Total Non-official","Total Non-official",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1496","TLS","Timor-Leste","Blend","East Asia & Pacific",1568611562.00556,"Total Bondholders","Total Bondholders",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1497","TLS","Timor-Leste","Blend","East Asia & Pacific",1568611562.00556,"Total","Total",1,"06/19/2020",33037,56428,80908,121544,155466,7818,8084,8635,11878,12249,11887
"1498","TON","Tonga","IDA","East Asia & Pacific",450353313.884584,"Official multilateral","African Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1499","TON","Tonga","IDA","East Asia & Pacific",450353313.884584,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",30871,27484,27425,30312,31052,2735,2623,2564,2409,2355,2394
"1500","TON","Tonga","IDA","East Asia & Pacific",450353313.884584,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1501","TON","Tonga","IDA","East Asia & Pacific",450353313.884584,"Official multilateral","International Monetary Fund",0,"06/19/2020",9535,9119,8847,9372,9153,0,0,0,0,0,0
"1502","TON","Tonga","IDA","East Asia & Pacific",450353313.884584,"Official multilateral","World Bank-IBRD",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1503","TON","Tonga","IDA","East Asia & Pacific",450353313.884584,"Official multilateral","World Bank-IDA",0,"06/19/2020",25922,26469,29083,37220,39065,792,788,784,781,880,1068
"1504","TON","Tonga","IDA","East Asia & Pacific",450353313.884584,"Official multilateral","Other multilateral",0,"06/19/2020",4573,4179,3874,3907,3952,221,205,203,201,200,198
"1505","TON","Tonga","IDA","East Asia & Pacific",450353313.884584,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",70901,67252,69229,80811,83222,3748,3616,3552,3391,3434,3660
"1506","TON","Tonga","IDA","East Asia & Pacific",450353313.884584,"Official bilateral","China",0,"06/19/2020",124880,117087,108780,116101,107259,12272,12069,11865,11662,11458,11255
"1507","TON","Tonga","IDA","East Asia & Pacific",450353313.884584,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",124880,117087,108780,116101,107259,12272,12069,11865,11662,11458,11255
"1508","TON","Tonga","IDA","East Asia & Pacific",450353313.884584,"Non-official","Australia",0,"06/19/2020",142,108,90,72,42,23,21,0,0,0,0
"1509","TON","Tonga","IDA","East Asia & Pacific",450353313.884584,"Total Non-official","Total Non-official",1,"06/19/2020",142,108,90,72,42,23,21,0,0,0,0
"1510","TON","Tonga","IDA","East Asia & Pacific",450353313.884584,"Total Bondholders","Total Bondholders",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1511","TON","Tonga","IDA","East Asia & Pacific",450353313.884584,"Total","Total",1,"06/19/2020",195923,184447,178099,196983,190524,16043,15706,15417,15053,14892,14915
"1512","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Official multilateral","African Dev. Bank",0,"06/19/2020",1411668,1606198,1700654,1954154,2135684,44254,44229,48122,53206,56639,58059
"1513","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1514","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1515","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Official multilateral","International Monetary Fund",0,"06/19/2020",682490,592178,514532,458751,364095,61399,25654,11453,0,0,0
"1516","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Official multilateral","World Bank-IBRD",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1517","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Official multilateral","World Bank-IDA",0,"06/19/2020",5044574,5399245,5620831,6467475,6814870,146600,162983,188384,226067,264342,272778
"1518","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Official multilateral","Other multilateral",0,"06/19/2020",356295,350421,331024,329451,303735,30639,29006,28642,25860,23221,23014
"1519","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",7495026,7948042,8167041,9209831,9618385,282892,261872,276600,305133,344202,353851
"1520","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Official bilateral","Austria",0,"06/19/2020",1185,1022,920,957,818,131,139,147,158,169,182
"1521","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Official bilateral","Belgium",0,"06/19/2020",5721,5130,10285,22591,28043,2500,1998,1896,1794,1794,1794
"1522","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Official bilateral","Brazil",0,"06/19/2020",231094,231094,218574,206054,193533,16931,16571,16211,15851,15491,15131
"1523","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Official bilateral","China",0,"06/19/2020",608720,791240,783742,804574,690074,154245,143770,135140,72813,10225,10134
"1524","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Official bilateral","France",0,"06/19/2020",37794,32995,50043,90613,108610,2159,3293,4408,4373,4339,4304
"1525","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Official bilateral","India",0,"06/19/2020",75898,109615,198207,301632,384360,31426,35281,35393,31251,30768,30284
"1526","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Official bilateral","Japan",0,"06/19/2020",330007,364996,430137,476982,502124,3873,7109,8570,8569,12021,12465
"1527","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Official bilateral","Kuwait",0,"06/19/2020",49966,45825,43652,41694,50662,2965,2929,2892,3259,3268,2620
"1528","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Official bilateral","Libya",0,"06/19/2020",61687,61687,61687,61687,59117,3823,3746,3669,3592,3515,3438
"1529","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Official bilateral","Saudi Arabia",0,"06/19/2020",2025,1925,1990,1956,1882,118,117,116,115,114,113
"1530","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Official bilateral","Spain",0,"06/19/2020",9246,7849,6974,6954,4987,406,396,386,376,365,355
"1531","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Official bilateral","Sweden",0,"06/19/2020",0,0,5504,15627,21786,2010,2010,2010,2010,2010,2010
"1532","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Official bilateral","United Arab Emirates",0,"06/19/2020",5260,5260,3982,3982,3982,0,0,0,0,0,0
"1533","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Official bilateral","United Kingdom",0,"06/19/2020",1146,1088,903,992,932,0,0,0,0,0,0
"1534","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Official bilateral","Other bilateral",0,"06/19/2020",303006,319347,382631,447120,490019,9778,11012,12253,12313,12382,12465
"1535","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",1722752,1979073,2199231,2483415,2540930,230365,228370,223090,156473,96459,95295
"1536","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Non-official","Austria",0,"06/19/2020",5870,5855,5669,6450,6158,64,64,64,262,457,453
"1537","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Non-official","China",0,"06/19/2020",63092,63092,63092,53386,43679,11243,10882,10520,10158,4944,0
"1538","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Non-official","Denmark",0,"06/19/2020",89711,77195,68918,71440,61549,6867,6867,6867,6867,6867,6867
"1539","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Non-official","France",0,"06/19/2020",1910,1910,1910,1910,1910,0,0,0,0,0,0
"1540","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Non-official","Germany",0,"06/19/2020",8318,7459,7222,8217,7845,0,0,0,0,0,0
"1541","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Non-official","Hong Kong",0,"06/19/2020",25475,28309,29900,30016,24836,4948,4817,4660,4503,4347,4190
"1542","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Non-official","Hungary",0,"06/19/2020",5783,5783,5783,5783,5783,0,0,0,0,0,0
"1543","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Non-official","India",0,"06/19/2020",1639,1559,1372,1488,1385,0,0,0,0,0,0
"1544","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Non-official","Italy",0,"06/19/2020",1787,1787,1787,1787,1787,48,48,48,48,48,48
"1545","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Non-official","Liberia",0,"06/19/2020",944,846,819,932,890,0,0,0,0,0,0
"1546","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Non-official","Netherlands",0,"06/19/2020",17197,12605,6876,5604,4291,0,0,0,0,0,0
"1547","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Non-official","Poland",0,"06/19/2020",6080,6080,6080,6080,6080,0,0,0,0,0,0
"1548","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Non-official","Serbia",0,"06/19/2020",7161,6488,6303,7082,6790,0,0,0,0,0,0
"1549","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Non-official","South Africa",0,"06/19/2020",782693,735353,551514,369695,199999,148125,69625,0,0,0,0
"1550","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Non-official","United Kingdom",0,"06/19/2020",327000,337000,350250,350250,175250,182292,0,0,0,0,0
"1551","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Non-official","United States",0,"06/19/2020",3927,3927,3927,3927,3927,0,0,0,0,0,0
"1552","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Non-official","Multiple lenders",0,"06/19/2020",0,0,0,5e+05,444444,143926,135175,126425,117674,0,0
"1553","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Total Non-official","Total Non-official",1,"06/19/2020",1348588,1295249,1111421,1424046,996604,497513,227478,148584,139513,16662,11558
"1554","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Total Bondholders","Total Bondholders",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1555","TZA","Tanzania","IDA","Sub-Saharan Africa ",58001200572.3965,"Total","Total",1,"06/19/2020",10566367,11222364,11477693,13117292,13155919,1010769,717720,648274,601119,457323,460703
